"","code","latitude","longitude","install_date","LCD","QR","type"
"427",636,37.5909,127.042587,2016-07-06,9,NA,"LCD"
"428",637,37.591614,127.045792,2016-07-06,10,NA,"LCD"
"429",638,37.583008,127.060974,2016-07-06,20,NA,"LCD"
"430",639,37.585197,127.060951,2016-07-06,14,NA,"LCD"
"431",640,37.582455,127.044495,2016-07-06,6,NA,"LCD"
"432",641,37.573753,127.038536,2016-07-06,10,NA,"LCD"
"433",642,NA,NA,2020-06-18,NA,9,"QR"
"434",643,37.566971,127.074417,2016-07-06,10,NA,"LCD"
"435",646,37.561867,127.064377,2017-11-28,10,NA,"LCD"
"436",647,37.602798,127.067268,2017-11-28,10,NA,"LCD"
"437",648,37.5667,127.062424,2017-11-28,15,NA,"LCD"
"438",650,37.591534,127.067741,2017-11-28,20,NA,"LCD"
"439",652,37.57653,127.065941,2018-11-04,20,NA,"LCD"
"440",654,37.577621,127.052109,2017-11-28,10,NA,"LCD"
"441",656,37.587238,127.043137,2018-10-22,10,NA,"LCD"
"442",657,37.57576,127.04837,2018-10-22,13,NA,"LCD"
"443",658,37.572948,127.066147,2018-10-22,10,NA,"LCD"
"444",659,37.57835,127.033386,2018-10-22,15,NA,"LCD"
"445",660,37.577999,127.037628,2018-10-22,10,NA,"LCD"
"446",661,37.594601,127.051964,2018-08-30,10,NA,"LCD"
"447",663,37.594891,127.063026,2018-12-14,10,NA,"LCD"
"448",664,37.584129,127.057938,2019-11-20,10,NA,"LCD"
"449",665,37.599606,127.068642,2020-04-19,NA,11,"QR"
"450",666,37.603622,127.070831,2020-04-21,NA,20,"QR"
"451",667,37.586594,127.046997,2020-04-19,NA,7,"QR"
"452",668,37.568653,127.069183,2020-04-22,NA,10,"QR"
"453",669,37.572048,127.044663,2020-04-19,NA,10,"QR"
"454",670,37.589687,127.061409,2020-04-22,NA,9,"QR"
"455",671,37.577343,127.023377,2020-03-27,NA,10,"QR"
"456",672,37.57859,127.02385,2020-03-27,NA,17,"QR"
"457",673,37.58408,127.031036,2020-03-28,NA,10,"QR"
"458",674,37.586552,127.033142,2020-03-30,NA,15,"QR"
"459",675,37.572025,127.077004,2020-04-16,NA,10,"QR"
"460",676,37.581432,127.035477,2020-03-28,NA,9,"QR"
"461",677,37.580151,127.045799,2020-04-19,NA,20,"QR"
"462",678,37.576557,127.07431,2020-04-26,NA,15,"QR"
"463",679,37.577877,127.061684,2020-04-16,NA,10,"QR"
"464",680,37.592384,127.057411,2020-04-19,NA,15,"QR"
"465",681,37.579838,127.056374,2020-04-19,NA,15,"QR"
"466",4102,NA,NA,2020-09-18,NA,10,"QR"
"467",4103,NA,NA,2020-09-18,NA,10,"QR"
"468",4104,NA,NA,2020-09-18,NA,10,"QR"
"469",4105,NA,NA,2020-09-18,NA,10,"QR"
"470",4107,NA,NA,2020-09-18,NA,10,"QR"
"471",4108,NA,NA,2020-09-18,NA,10,"QR"
"472",4110,NA,NA,2020-09-21,NA,10,"QR"
"473",4112,NA,NA,2020-09-17,NA,10,"QR"
"474",4113,NA,NA,2020-09-17,NA,10,"QR"
"475",4116,NA,NA,2020-09-18,NA,10,"QR"
"476",4117,NA,NA,2020-09-21,NA,10,"QR"
"477",4121,NA,NA,2020-09-21,NA,10,"QR"
"478",4122,NA,NA,2020-09-21,NA,10,"QR"
"479",4123,NA,NA,2020-09-18,NA,10,"QR"
"480",1401,37.614738,127.076363,2017-04-26,15,NA,"LCD"
"481",1402,37.600071,127.102333,2017-04-26,10,NA,"LCD"
"482",1403,37.59425,127.076576,2017-04-26,15,NA,"LCD"
"483",1404,37.595299,127.080032,2017-05-02,10,NA,"LCD"
"484",1405,37.599098,127.092949,2017-04-26,10,NA,"LCD"
"485",1406,37.606251,127.108269,2017-04-26,10,NA,"LCD"
"486",1407,37.611511,127.077888,2017-06-22,10,NA,"LCD"
"487",1408,37.610722,127.077477,2017-04-26,10,NA,"LCD"
"488",1410,37.577782,127.090187,2017-04-26,10,NA,"LCD"
"489",1411,37.592541,127.086739,2017-06-27,10,NA,"LCD"
"490",1412,37.590961,127.087067,2017-04-26,10,NA,"LCD"
"491",1413,37.617561,127.090309,2017-04-26,10,NA,"LCD"
"492",1414,37.581646,127.088432,2017-06-22,10,NA,"LCD"
"493",1416,37.595219,127.085999,2017-06-22,10,NA,"LCD"
"494",1418,37.617989,127.110542,2017-04-26,15,NA,"LCD"
"495",1420,37.614231,127.096764,2017-04-26,15,NA,"LCD"
"496",1421,37.612461,127.103378,2017-04-26,20,NA,"LCD"
"497",1422,37.620098,127.106461,2017-04-26,10,NA,"LCD"
"498",1424,37.606312,127.107742,2017-04-26,10,NA,"LCD"
"499",1425,37.58746,127.09597,2017-04-26,10,NA,"LCD"
"500",1426,37.573589,127.086823,2017-04-26,15,NA,"LCD"
"501",1427,37.574299,127.086914,2017-06-22,10,NA,"LCD"
"502",1428,37.616024,127.085968,2017-06-22,10,NA,"LCD"
"503",1429,37.599957,127.080002,2017-06-22,15,NA,"LCD"
"504",1430,37.606152,127.092598,2017-06-22,20,NA,"LCD"
"505",1431,37.606499,127.095451,2017-06-22,10,NA,"LCD"
"506",1433,37.602077,127.079582,2017-06-22,10,NA,"LCD"
"507",1434,37.579868,127.082367,2017-04-26,15,NA,"LCD"
"508",1435,37.608681,127.100792,2017-04-26,15,NA,"LCD"
"509",1436,37.605881,127.100632,2017-04-26,15,NA,"LCD"
"510",1437,37.58342,127.079926,2017-04-26,15,NA,"LCD"
"511",1438,37.616169,127.093483,2017-04-26,15,NA,"LCD"
"512",1440,37.586372,127.08007,2017-08-01,10,NA,"LCD"
"513",1441,37.616711,127.110733,2017-04-26,15,NA,"LCD"
"514",1442,37.598591,127.079819,2017-11-01,8,NA,"LCD"
"515",1443,37.59552,127.098778,2017-11-01,10,NA,"LCD"
"516",1444,37.574028,127.080544,2017-11-01,10,NA,"LCD"
"517",1445,37.579941,127.079399,2017-11-01,10,NA,"LCD"
"518",1446,37.591301,127.08033,2017-11-01,10,NA,"LCD"
"519",1447,37.588902,127.08728,2017-11-01,15,NA,"LCD"
"520",1448,37.597321,127.089798,2017-11-01,15,NA,"LCD"
"521",1449,37.596558,127.085838,2017-11-28,15,NA,"LCD"
"522",1450,37.619625,127.085014,2017-11-28,10,NA,"LCD"
"523",1451,37.592758,127.07267,2017-11-28,10,NA,"LCD"
"524",1452,37.585655,127.07505,2017-11-29,15,NA,"LCD"
"525",1453,37.604603,127.109253,2017-12-22,9,NA,"LCD"
"526",1454,37.607349,127.07859,2017-12-22,10,NA,"LCD"
"527",1455,37.596329,127.085899,2018-02-13,10,NA,"LCD"
"528",1456,37.595112,127.100327,2018-02-26,10,NA,"LCD"
"529",1457,37.58976,127.093239,2018-02-26,10,NA,"LCD"
"530",1458,37.59734,127.093086,2018-11-02,9,NA,"LCD"
"531",1459,37.59734,127.093086,2018-10-29,10,NA,"LCD"
"532",1461,37.593853,127.075073,2020-04-21,NA,12,"QR"
"533",1462,37.593868,127.076523,2020-05-05,NA,9,"QR"
"534",1463,37.573887,127.084831,2020-04-30,NA,10,"QR"
"535",1464,37.603054,127.079002,2020-04-21,NA,15,"QR"
"536",1465,37.613148,127.105148,2020-04-14,NA,10,"QR"
"537",1466,37.618824,127.08757,2020-04-14,NA,10,"QR"
"538",1467,37.613621,127.101151,2020-04-14,NA,10,"QR"
"539",1468,37.611477,127.077393,2020-04-21,NA,10,"QR"
"540",1469,37.609821,127.078133,2020-04-21,NA,20,"QR"
"541",1470,37.605202,127.078583,2020-04-20,NA,20,"QR"
"542",1471,37.615353,127.078491,2020-06-18,NA,10,"QR"
"543",1472,37.604084,127.079231,2020-04-20,NA,8,"QR"
"544",1473,37.594891,127.074951,2020-04-21,NA,10,"QR"
"545",1474,37.595814,127.08284,2020-05-05,NA,10,"QR"
"546",1477,37.575985,127.079605,2020-04-14,NA,15,"QR"
"547",1478,37.597885,127.091263,2020-04-21,NA,10,"QR"
"548",1479,37.581055,127.082092,2020-04-14,NA,10,"QR"
"549",1480,37.581112,127.080101,2020-04-16,NA,15,"QR"
"550",1302,37.588764,127.00631,2017-06-20,5,NA,"LCD"
"551",1303,37.591694,127.012497,2017-06-30,10,NA,"LCD"
"552",1304,37.594402,126.99231,2017-06-20,15,NA,"LCD"
"553",1305,37.589329,127.016434,2017-08-03,15,NA,"LCD"
"554",1306,37.588448,127.006706,2017-06-22,10,NA,"LCD"
"555",1308,37.582592,127.028976,2017-06-20,18,NA,"LCD"
"556",1314,37.60244,127.011688,2017-04-26,8,NA,"LCD"
"557",1315,37.607761,127.003281,2017-04-26,10,NA,"LCD"
"558",1316,37.607262,127.002838,2017-04-26,20,NA,"LCD"
"559",1318,37.603085,127.024788,2017-04-26,10,NA,"LCD"
"560",1319,37.603043,127.033272,2017-04-26,NA,10,"QR"
"561",1320,37.59827,127.035027,2017-05-02,10,NA,"LCD"
"562",1321,37.593288,127.036667,2017-05-11,14,NA,"LCD"
"563",1322,37.598068,127.039276,2017-04-26,10,NA,"LCD"
"564",1323,37.600433,127.040207,2017-04-26,10,NA,"LCD"
"565",1325,37.605808,127.047737,2017-04-26,10,NA,"LCD"
"566",1326,37.606068,127.047318,2017-04-26,10,NA,"LCD"
"567",1327,37.607342,127.050682,2017-04-26,10,NA,"LCD"
"568",1328,37.602627,127.041634,2017-06-27,10,NA,"LCD"
"569",1332,37.613556,127.066093,2017-04-26,10,NA,"LCD"
"570",1333,37.610523,127.059799,2017-04-26,15,NA,"LCD"
"571",1334,37.612999,127.06131,2017-04-26,10,NA,"LCD"
"572",1336,37.591251,127.014008,2017-11-13,20,NA,"LCD"
"573",1337,37.590382,127.017136,2017-11-13,10,NA,"LCD"
"574",1338,37.586899,127.020752,2017-11-13,15,NA,"LCD"
"575",1339,37.610569,127.033508,2017-11-13,9,NA,"LCD"
"576",1340,37.61956,127.053802,2017-11-13,11,NA,"LCD"
"577",1342,37.592617,126.997932,2017-11-13,15,NA,"LCD"
"578",1343,37.589249,127.007378,2017-11-13,10,NA,"LCD"
"579",1344,37.600288,127.013702,2017-11-13,10,NA,"LCD"
"580",1346,37.608978,127.020248,2017-11-13,15,NA,"LCD"
"581",1347,37.607105,127.0215,2017-11-13,20,NA,"LCD"
"582",1348,37.604752,127.022758,2017-11-13,12,NA,"LCD"
"583",1349,37.623829,127.050201,2017-11-13,10,NA,"LCD"
"584",1351,37.579449,127.024193,2017-11-13,8,NA,"LCD"
"585",1352,37.583881,127.017097,2017-11-13,8,NA,"LCD"
"586",1353,37.60083,127.023552,2017-11-13,8,NA,"LCD"
"587",1354,37.590714,127.036194,2017-11-28,18,NA,"LCD"
"588",1355,37.588699,127.018913,2017-12-22,20,NA,"LCD"
"589",1357,37.612072,127.008133,2018-02-26,20,NA,"LCD"
"590",1358,37.60479,127.010582,2018-02-26,7,NA,"LCD"
"591",1359,37.619801,127.045097,2018-02-26,20,NA,"LCD"
"592",1360,37.603096,127.013504,2018-02-26,10,NA,"LCD"
"593",1361,37.592842,127.002121,2018-02-26,20,NA,"LCD"
"594",1362,37.585098,127.019676,2018-11-02,10,NA,"LCD"
"595",1363,37.583752,127.02195,2018-11-04,15,NA,"LCD"
"596",1364,37.590172,127.004089,2018-11-02,10,NA,"LCD"
"597",1365,37.593361,126.999092,2018-10-27,15,NA,"LCD"
"598",1366,37.59972,127.040382,2018-10-26,10,NA,"LCD"
"599",1367,37.603512,127.02256,2018-11-02,15,NA,"LCD"
"600",1368,37.59148,127.020103,2018-11-02,10,NA,"LCD"
"601",1369,37.609131,127.030029,2018-10-26,15,NA,"LCD"
"602",1370,37.59454,126.995209,2018-10-27,20,NA,"LCD"
"603",1372,37.586445,127.031601,2018-10-24,15,NA,"LCD"
"604",1373,37.602291,127.038979,2020-09-24,NA,8,"QR"
"605",1375,37.603909,127.037376,2018-12-27,20,NA,"LCD"
"606",1376,37.600239,127.04538,2019-05-21,7,NA,"LCD"
"607",1377,37.603958,127.045341,2019-05-21,10,NA,"LCD"
"608",1379,37.60936,127.018173,2020-03-26,NA,15,"QR"
"609",1380,37.601086,127.041237,2020-03-30,NA,10,"QR"
"610",1381,37.614784,127.067001,2020-03-25,NA,10,"QR"
"611",1382,NA,NA,2020-03-26,NA,10,"QR"
"612",1384,37.592827,127.016289,2020-03-28,NA,10,"QR"
"613",1385,37.592365,127.016289,2020-06-17,NA,10,"QR"
"614",1386,37.594158,127.018967,2020-03-28,NA,10,"QR"
"615",1388,37.590881,127.011704,2020-03-28,NA,10,"QR"
"616",1390,37.606461,127.061623,2020-05-05,NA,10,"QR"
"617",1391,37.617073,127.056244,2020-03-24,NA,20,"QR"
"618",1392,37.597099,127.022629,2020-03-27,NA,10,"QR"
"619",1393,37.597778,127.021507,2020-05-05,NA,10,"QR"
"620",1394,37.602417,127.019714,2020-03-27,NA,10,"QR"
"621",1395,37.618179,127.051834,2020-03-25,NA,20,"QR"
"622",1396,37.618443,127.051453,2020-03-25,NA,20,"QR"
"623",1501,37.62608,127.026482,2017-08-03,9,NA,"LCD"
"624",1503,37.639278,127.026756,2017-05-11,12,NA,"LCD"
"625",1504,37.624157,127.018623,2017-05-11,10,NA,"LCD"
"626",1506,37.640327,127.013359,2017-05-11,20,NA,"LCD"
"627",1509,37.634377,127.035751,2017-06-22,10,NA,"LCD"
"628",1510,37.633717,127.035515,2017-06-22,10,NA,"LCD"
"629",1511,37.631123,127.036034,2017-06-22,9,NA,"LCD"
"630",1512,37.644737,127.026566,2017-06-22,20,NA,"LCD"
"631",1513,37.639648,127.025124,2017-06-22,20,NA,"LCD"
"632",1514,37.638805,127.028358,2017-05-11,10,NA,"LCD"
"633",1515,37.618286,127.024048,2017-05-11,10,NA,"LCD"
"634",1516,37.638706,127.015907,2017-05-11,10,NA,"LCD"
"635",1518,37.643085,127.016167,2017-05-11,10,NA,"LCD"
"636",1519,37.645451,127.015617,2017-05-11,10,NA,"LCD"
"637",1520,37.639862,127.022789,2021-01-25,NA,10,"QR"
"638",1522,37.654472,127.012756,2017-06-22,10,NA,"LCD"
"639",1525,37.62714,127.026695,2017-05-11,10,NA,"LCD"
"640",1526,37.641739,127.024628,2017-11-01,8,NA,"LCD"
"641",1527,37.627335,127.026054,2017-11-01,10,NA,"LCD"
"642",1528,37.615036,127.020699,2017-11-01,10,NA,"LCD"
"643",1529,37.63018,127.02491,2017-11-01,15,NA,"LCD"
"644",1530,37.643551,127.022346,2017-11-01,10,NA,"LCD"
"645",1531,37.613956,127.030251,2017-11-01,10,NA,"LCD"
"646",1532,37.626354,127.047447,2017-11-01,10,NA,"LCD"
"647",1533,37.629917,127.040916,2017-11-01,10,NA,"LCD"
"648",1534,37.619637,127.044533,2017-11-01,20,NA,"LCD"
"649",1535,37.636292,127.023376,2017-11-01,10,NA,"LCD"
"650",1536,37.636261,127.032173,2017-11-01,20,NA,"LCD"
"651",1537,37.663666,127.012428,2018-02-26,10,NA,"LCD"
"652",1538,37.656158,127.013138,2018-02-26,8,NA,"LCD"
"653",1539,37.649673,127.013451,2018-02-26,9,NA,"LCD"
"654",1540,37.64167,127.016884,2018-02-26,10,NA,"LCD"
"655",1541,37.62653,127.018059,2018-02-26,10,NA,"LCD"
"656",1542,37.621552,127.02037,2018-02-26,10,NA,"LCD"
"657",1543,37.630188,127.017738,2018-02-26,10,NA,"LCD"
"658",1545,37.62038,127.01368,2018-07-27,10,NA,"LCD"
"659",1546,37.615459,127.029701,2018-10-25,10,NA,"LCD"
"660",1547,37.618641,127.03624,2018-12-14,15,NA,"LCD"
"661",1548,37.622688,127.037811,2018-12-14,15,NA,"LCD"
"662",1550,37.615223,127.018509,2020-07-21,NA,10,"QR"
"663",1551,37.646862,127.008812,2020-03-25,NA,8,"QR"
"664",1552,37.639202,127.027237,2020-03-25,NA,8,"QR"
"665",1553,37.635204,127.033966,2020-03-26,NA,15,"QR"
"666",1554,37.635391,127.034554,2020-03-25,NA,10,"QR"
"667",1557,37.632381,127.039307,2020-03-27,NA,10,"QR"
"668",1558,37.625526,127.037323,2020-03-26,NA,15,"QR"
"669",1560,37.619808,127.028526,2020-03-27,NA,10,"QR"
"670",1564,37.649597,127.013847,2020-03-25,NA,7,"QR"
"671",1565,37.635612,127.022995,2020-03-25,NA,15,"QR"
"672",1568,37.647934,127.014572,2020-03-25,NA,10,"QR"
"673",1569,37.63797,127.025902,2020-03-28,NA,10,"QR"
"674",1571,NA,NA,2020-05-08,NA,20,"QR"
"675",1572,NA,NA,2020-05-08,NA,20,"QR"
"676",1573,NA,NA,2020-05-05,NA,10,"QR"
"677",1574,NA,NA,2020-05-05,NA,8,"QR"
"678",3703,NA,NA,2020-11-04,NA,10,"QR"
"679",3707,NA,NA,2020-11-04,NA,10,"QR"
"680",3711,NA,NA,2020-11-04,NA,10,"QR"
"681",3714,NA,NA,2020-11-04,NA,10,"QR"
"682",1702,37.646172,127.05056,2017-05-08,10,NA,"LCD"
"683",1703,37.68972,127.045197,2017-05-11,15,NA,"LCD"
"684",1705,37.669224,127.046516,2017-05-08,8,NA,"LCD"
"685",1706,37.665665,127.042671,2017-06-27,10,NA,"LCD"
"686",1707,37.654461,127.038513,2017-05-08,15,NA,"LCD"
"687",1708,37.65683,127.039848,2017-05-11,8,NA,"LCD"
"688",1709,37.650127,127.035347,2017-05-08,15,NA,"LCD"
"689",1713,NA,NA,2020-08-14,10,NA,"LCD"
"690",1714,37.64463,127.044609,2017-11-01,10,NA,"LCD"
"691",1715,37.653179,127.012787,2017-11-01,20,NA,"LCD"
"692",1716,37.654202,127.050728,2017-11-01,10,NA,"LCD"
"693",1717,37.655708,127.050102,2017-11-01,15,NA,"LCD"
"694",1719,37.673283,127.043991,2017-11-01,10,NA,"LCD"
"695",1720,37.668671,127.047981,2017-11-01,27,NA,"LCD"
"696",1721,37.653015,127.046997,2017-11-01,12,NA,"LCD"
"697",1722,37.657799,127.050049,2017-11-28,15,NA,"LCD"
"698",1723,37.662079,127.027718,2017-11-28,10,NA,"LCD"
"699",1725,37.647503,127.043312,2017-11-28,10,NA,"LCD"
"700",1726,37.658588,127.03521,2017-11-28,8,NA,"LCD"
"701",1727,37.678677,127.040764,2017-11-28,15,NA,"LCD"
"702",1728,37.677666,127.046242,2018-07-02,15,NA,"LCD"
"703",1729,37.68401,127.045792,2018-10-27,10,NA,"LCD"
"704",1730,37.687592,127.045502,2018-10-27,10,NA,"LCD"
"705",1731,37.6875,127.042557,2018-11-02,15,NA,"LCD"
"706",1732,37.667599,127.042999,2018-10-27,10,NA,"LCD"
"707",1733,37.662979,127.041939,2018-10-27,12,NA,"LCD"
"708",1734,37.65815,127.032669,2018-10-27,10,NA,"LCD"
"709",1735,37.679119,127.044983,2018-10-27,13,NA,"LCD"
"710",1736,37.652241,127.037064,2018-10-27,12,NA,"LCD"
"711",1737,37.639702,127.038834,2018-10-27,8,NA,"LCD"
"712",1738,37.646309,127.052742,2018-12-14,10,NA,"LCD"
"713",1741,37.645199,127.032982,2018-10-27,15,NA,"LCD"
"714",1742,37.648891,127.023018,2018-12-14,10,NA,"LCD"
"715",1743,37.650391,127.052193,2020-03-17,NA,10,"QR"
"716",1744,37.665272,127.043144,2020-03-21,NA,15,"QR"
"717",1746,37.666233,127.04332,2020-03-21,NA,10,"QR"
"718",1748,37.668983,127.043762,2020-03-21,NA,7,"QR"
"719",1749,37.666271,127.04599,2020-03-21,NA,10,"QR"
"720",1750,37.688267,127.048897,2020-03-23,NA,12,"QR"
"721",1751,37.652123,127.041702,2020-03-23,NA,15,"QR"
"722",1752,37.645481,127.048576,2020-03-17,NA,10,"QR"
"723",1754,37.646896,127.033432,2020-03-17,NA,10,"QR"
"724",1756,37.651447,127.044708,2020-03-17,NA,10,"QR"
"725",1757,37.655685,127.013382,2020-03-25,NA,10,"QR"
"726",1758,37.65728,127.013756,2020-03-25,NA,10,"QR"
"727",1759,37.677219,127.048637,2020-03-18,NA,10,"QR"
"728",1761,37.665623,127.03109,2020-03-21,NA,10,"QR"
"729",1762,37.655338,127.042419,2020-03-18,NA,30,"QR"
"730",1765,37.64967,127.035614,2020-03-18,NA,10,"QR"
"731",1767,37.66251,127.033279,2020-03-21,NA,10,"QR"
"732",1768,37.662052,127.028755,2020-03-21,NA,8,"QR"
"733",1770,NA,NA,2020-07-30,NA,15,"QR"
"734",1771,37.657967,127.03009,2020-03-18,NA,15,"QR"
"735",1772,37.658051,127.035759,2020-03-23,NA,10,"QR"
"736",1774,37.651348,127.034729,2020-03-17,NA,8,"QR"
"737",1775,37.651287,127.045548,2020-03-17,NA,15,"QR"
"738",4076,NA,NA,2020-12-23,NA,10,"QR"
"739",1601,37.615299,127.064468,2017-05-08,20,NA,"LCD"
"740",1602,37.622662,127.061897,2017-06-27,15,NA,"LCD"
"741",1605,37.631622,127.061615,2017-06-22,10,NA,"LCD"
"742",1606,37.619171,127.074928,2017-05-08,10,NA,"LCD"
"743",1608,37.626614,127.072754,2017-05-26,10,NA,"LCD"
"744",1610,37.620369,127.083641,2017-05-08,20,NA,"LCD"
"745",1611,37.62994,127.076553,2017-05-08,20,NA,"LCD"
"746",1616,37.635109,127.068329,2017-05-08,10,NA,"LCD"
"747",1617,37.63715,127.063271,2017-05-08,20,NA,"LCD"
"748",1619,37.649021,127.076408,2017-05-26,10,NA,"LCD"
"749",1620,37.648209,127.070221,2017-06-22,10,NA,"LCD"
"750",1625,37.66,127.072968,2017-06-27,20,NA,"LCD"
"751",1627,37.676941,127.055099,2020-12-31,NA,12,"QR"
"752",1628,37.673618,127.055252,2017-06-22,10,NA,"LCD"
"753",1630,37.67625,127.055504,2020-09-02,NA,10,"QR"
"754",1634,37.669079,127.077591,2017-05-08,15,NA,"LCD"
"755",1635,37.67271,127.08316,2017-05-08,11,NA,"LCD"
"756",1636,37.649212,127.061768,2017-05-08,10,NA,"LCD"
"757",1637,37.654701,127.0634,2017-05-08,15,NA,"LCD"
"758",1639,37.680313,127.055069,2017-05-08,10,NA,"LCD"
"759",1640,37.623863,127.068489,2017-08-31,NA,9,"QR"
"760",1641,37.621555,127.069511,2017-08-30,15,NA,"LCD"
"761",1642,37.625435,127.088493,2017-08-23,7,NA,"LCD"
"762",1643,37.617367,127.075211,2017-11-01,10,NA,"LCD"
"763",1646,37.638489,127.107903,2017-11-01,20,NA,"LCD"
"764",1650,37.63958,127.065102,2017-11-01,20,NA,"LCD"
"765",1651,37.672375,127.055992,2017-11-01,20,NA,"LCD"
"766",1652,37.68,127.05558,2017-11-01,10,NA,"LCD"
"767",1653,37.6562,127.063622,2017-11-01,10,NA,"LCD"
"768",1654,37.663792,127.075447,2017-11-01,15,NA,"LCD"
"769",1655,37.631111,127.07016,2017-11-01,15,NA,"LCD"
"770",1656,37.654999,127.067436,2017-11-01,10,NA,"LCD"
"771",1657,37.654049,127.057327,2017-11-01,20,NA,"LCD"
"772",1659,37.65033,127.071602,2017-11-01,10,NA,"LCD"
"773",1660,37.642071,127.076622,2017-11-01,8,NA,"LCD"
"774",1661,37.649639,127.065605,2017-11-28,10,NA,"LCD"
"775",1662,37.654114,127.059151,2017-11-28,15,NA,"LCD"
"776",1663,37.619381,127.057854,2017-11-28,20,NA,"LCD"
"777",1664,37.649361,127.070442,2017-11-28,10,NA,"LCD"
"778",1665,37.647335,127.076424,2017-11-28,10,NA,"LCD"
"779",1666,37.655781,127.071777,2017-11-28,10,NA,"LCD"
"780",1667,37.654499,127.074387,2017-11-28,10,NA,"LCD"
"781",1668,37.645508,127.063255,2017-11-28,10,NA,"LCD"
"782",1669,37.643757,127.064987,2017-11-28,9,NA,"LCD"
"783",1670,37.64341,127.071838,2017-11-28,15,NA,"LCD"
"784",1671,37.629349,127.054825,2017-11-28,15,NA,"LCD"
"785",1672,37.688599,127.053406,2017-11-28,15,NA,"LCD"
"786",1673,37.653976,127.060974,2017-11-28,16,NA,"LCD"
"787",1674,37.653549,127.058083,2017-11-28,15,NA,"LCD"
"788",1675,37.626942,127.05513,2017-12-22,14,NA,"LCD"
"789",1677,37.623165,127.0905,2017-12-22,10,NA,"LCD"
"790",1678,37.648438,127.064445,2018-02-26,15,NA,"LCD"
"791",1679,37.64283,127.106667,2018-02-26,15,NA,"LCD"
"792",1680,37.642654,127.108383,2018-02-26,10,NA,"LCD"
"793",1681,37.645802,127.08226,2018-03-15,12,NA,"LCD"
"794",1682,37.656799,127.077606,2018-03-15,13,NA,"LCD"
"795",1683,37.650459,127.080887,2018-10-27,10,NA,"LCD"
"796",1684,37.61832,127.07563,2018-10-27,20,NA,"LCD"
"797",1685,37.64819,127.080482,2018-10-27,8,NA,"LCD"
"798",1686,37.66114,127.058052,2018-11-02,10,NA,"LCD"
"799",1688,37.665661,127.057297,2018-11-02,9,NA,"LCD"
"800",1689,37.665249,127.057892,2018-11-02,10,NA,"LCD"
"801",1690,37.65773,127.059311,2018-11-02,10,NA,"LCD"
"802",1691,37.660709,127.065331,2018-11-02,10,NA,"LCD"
"803",1692,37.664188,127.06601,2018-12-14,10,NA,"LCD"
"804",1693,37.628189,127.082108,2019-03-29,15,NA,"LCD"
"805",1695,37.623417,127.066933,2020-06-17,NA,10,"QR"
"806",1696,37.686451,127.052834,2020-03-21,NA,10,"QR"
"807",1697,37.650249,127.057152,2020-03-23,NA,10,"QR"
"808",1700,37.665215,127.066139,2020-03-23,NA,15,"QR"
"809",2901,37.630001,127.065682,2020-03-24,NA,8,"QR"
"810",2902,37.62862,127.06691,2020-03-24,NA,12,"QR"
"811",2903,37.633259,127.0439,2020-03-24,NA,10,"QR"
"812",2904,37.650505,127.073982,2020-03-24,NA,8,"QR"
"813",2905,37.648163,127.078987,2020-03-26,NA,10,"QR"
"814",2907,37.630749,127.053108,2020-03-24,NA,25,"QR"
"815",2908,37.620003,127.058563,2020-03-24,NA,20,"QR"
"816",2909,37.615459,127.067452,2020-03-25,NA,10,"QR"
"817",2910,37.622093,127.074425,2020-03-25,NA,10,"QR"
"818",2911,37.659233,127.072098,2020-03-23,NA,7,"QR"
"819",2912,37.638191,127.073731,2020-03-23,NA,20,"QR"
"820",2913,37.666996,127.051529,2020-03-23,NA,8,"QR"
"821",2914,37.628925,127.081429,2020-06-10,NA,20,"QR"
"822",2915,37.635109,127.076599,2020-03-24,NA,20,"QR"
"823",2917,37.628071,127.046921,2020-03-30,NA,10,"QR"
"824",2919,37.639996,127.066574,2020-03-23,NA,15,"QR"
"825",2920,37.651035,127.06871,2020-03-23,NA,15,"QR"
"826",2921,37.645489,127.064583,2020-03-26,NA,10,"QR"
"827",900,37.603943,126.927696,2016-09-02,20,NA,"LCD"
"828",901,37.600975,126.926956,2016-09-02,10,NA,"LCD"
"829",902,37.643108,126.918221,2016-09-02,10,NA,"LCD"
"830",903,37.645866,126.927391,2016-09-02,20,NA,"LCD"
"831",904,37.648674,126.930702,2016-09-02,18,NA,"LCD"
"832",905,37.636234,126.918999,2020-12-12,NA,9,"QR"
"833",906,37.61721,126.919579,2016-09-02,10,NA,"LCD"
"834",907,37.599491,126.916862,2016-09-02,10,NA,"LCD"
"835",908,37.613186,126.917351,2016-09-02,10,NA,"LCD"
"836",909,37.586994,126.922882,2016-09-02,10,NA,"LCD"
"837",911,37.605583,126.922935,2016-09-02,10,NA,"LCD"
"838",912,37.589661,126.916946,2016-09-02,10,NA,"LCD"
"839",913,37.6007,126.920128,2016-09-02,15,NA,"LCD"
"840",914,37.590797,126.913651,2016-09-02,20,NA,"LCD"
"841",915,37.584381,126.909897,2016-09-02,10,NA,"LCD"
"842",916,37.607849,126.921326,2016-09-02,7,NA,"LCD"
"843",917,37.601299,126.935349,2016-09-02,9,NA,"LCD"
"844",919,37.607948,126.932503,2016-09-02,10,NA,"LCD"
"845",921,37.630016,126.919029,2016-09-02,10,NA,"LCD"
"846",922,37.617802,126.921967,2016-09-02,10,NA,"LCD"
